breaks.thisRepN,breaks.thisTrialN,breaks.thisN,breaks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,init_vars.started,init_vars.stopped,general_instruction.started,continue_to_resting_T1.started,general_instruction.stopped,continue_to_resting_T1.keys,continue_to_resting_T1.rt,continue_to_resting_T1.duration,resting_state.started,resting_state.stopped,TUS.started,fix_cross_TUS.started,fix_cross_TUS.stopped,TUS.stopped,task_instruction.started,task_instruction_text.started,continue_to_task.started,go_to_task.started,task_instruction.stopped,go_to_task.keys,go_to_task.rt,go_to_task.duration,trial_baseline.started,fix_cross_baseline.started,trial_baseline.stopped,reward_size_cue.started,blank_text.started,reward_size_cue.stopped,decision_window.started,give_response.started,decision_window.stopped,rt_ms,sample_ind,likelihood,likelihoods,hold.started,blank_post_response.started,hold.stopped,reward_reveal.started,current_win_text.started,reward_reveal.stopped,reward,reward_size,reward_chance_endpoint,snr_db,blank_post_response.stopped,break_relax.started,break_relax.stopped,goodbye_screen.started,quit_exp.started,goodbye_screen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,94,0,94,0,80.02409630001057,,,,,,,,,,,,,,,,,,,,,,,,80.0078230999643,80.02409630001057,80.15819669992197,80.15827509993687,80.17435819993261,80.22447369992733,80.22448400000576,80.24103139992803,80.44317220000084,223.50540000479668,4,0.7672307903255337,"[0.4929767960997029, 0.5343784631682187, 0.6345159271998588, 0.6831420307681041, 0.7672307903255337, 0.8260005696560061, 0.8577850413427963, 0.8981076739291336, 1.0]",80.44325279991608,80.45879509998485,80.47524840000551,80.47525499993935,80.49146039993502,80.57517209998332,True,1,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,95,0,95,0,80.60759919998236,,,,,,,,,,,,,,,,,,,,,,,,80.5929393999977,80.60759919998236,80.72725899994839,80.72738349996507,80.7424619999947,80.79104399995413,80.79105729993898,80.80769139993936,81.15881850000005,370.45099993702024,5,0.31050649849289164,"[0.504338400573445, 0.46368907649853863, 0.4277809444023745, 0.38515012942516363, 0.34083306734177565, 0.31050649849289164, 0.2842428250190972, 0.24756942714174765, 0.20814594367952158]",81.15886750002392,81.17599689995404,81.19179209996946,81.19180369994137,81.20848439994734,81.30919479997829,False,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,96,0,96,0,81.34073509997688,,,,,,,,,,,,,,,,,,,,,,,,81.32687969994731,81.34073509997688,81.45876239996869,81.45886509993579,81.47476189990994,81.52591379999649,81.52592769998591,81.54217169992626,81.994820300024,474.3888998636976,5,0.8216146985028187,"[0.5320276879741078, 0.5785479635930366, 0.6109311708545648, 0.6765845239938169, 0.7725381376363456, 0.8216146985028187, 0.8562314017955388, 0.9655612893939444, 0.9913967749525019]",81.99491100001615,82.00887449993752,82.02538829995319,82.02540009992663,82.04110639996361,82.14206879993435,False,2,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,97,0,97,0,82.17427189997397,,,,,,,,,,,,,,,,,,,,,,,,82.15973800001666,82.17427189997397,82.29167179996148,82.29175689991098,82.30803159996867,82.35803719994146,82.35806070000399,82.37441419996321,83.10918649996165,756.2939999625087,8,0.0,"[0.5034026149251359, 0.44191682195829446, 0.36821715431894386, 0.3054045072497628, 0.24180394138026773, 0.1883066326324233, 0.12851294777260766, 0.05950121284041287, 0.0]",83.10924179991707,83.12595599994529,83.14271319995169,83.14272389991675,83.15831530001014,83.24173979996704,False,2,0.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,97,0,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,98,0,98,0,83.27441780001391,,,,,,,,,,,,,,,,,,,,,,,,83.25962779996917,83.27441780001391,83.40986979997251,83.41026969999075,83.42446719994769,83.47612589993514,83.4761422999436,83.49266220000573,84.02645799994934,554.9932998837903,6,0.568133293842765,"[0.521488752166998, 0.5199866749499622, 0.5218032938180134, 0.5510742040467781, 0.5540647816293947, 0.564987947281317, 0.568133293842765, 0.5892288386520227, 0.6046676875701437]",84.02651360002346,84.04145579994656,84.05866370000876,84.05867569998372,84.07553499995265,84.17523539997637,False,3,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,98,0,98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,99,0,99,0,84.2077333999332,,,,,,,,,,,,,,,,,,,,,,,,84.19267419993412,84.2077333999332,84.32505490002222,84.32515699998476,84.34126629994716,84.39111409999896,84.39111989992671,84.40815719997045,85.12652349995915,740.2807999169454,8,0.20926906903176587,"[0.4968556610784525, 0.4611923036403649, 0.431432751182685, 0.3793865127683869, 0.3490719693308413, 0.3179672973211016, 0.2786447051883301, 0.2306081249323367, 0.20926906903176587]",85.12658199993894,85.14151829993352,85.15833819995169,85.1583475000225,85.17446369992103,85.25853250001092,True,3,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,99,0,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,100,0,100,0,85.29071009997278,,,,,,,,,,,,,,,,,,,,,,,,85.27637809992302,85.29071009997278,85.4082731999224,85.4083620000165,85.4246249999851,85.47581360000186,85.47582479997072,85.49127659993246,85.6430318999337,173.74039988499135,2,0.4798944613642022,"[0.4953895167855851, 0.4838825988392186, 0.4798944613642022, 0.45821957669399915, 0.4443451852416684, 0.4363245486569675, 0.4316428477834237, 0.42519653743982566, 0.4106848002829702]",85.64308269997127,85.6577659000177,85.67464939993806,85.67465639999136,85.69149140000809,85.79151329991873,False,2,0.4,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,101,0,101,0,85.82575550000183,,,,,,,,,,,,,,,,,,,,,,,,85.8089847000083,85.82575550000183,85.94301329995506,85.94335949991364,85.95810689998325,86.00814799999353,86.00815469992813,86.02488929999527,86.2258290000027,221.45259997341782,3,0.533407577662162,"[0.48635892953232546, 0.5113088327892296, 0.5317323012106043, 0.533407577662162, 0.5601140892887075, 0.5587022333885955, 0.556852956168764, 0.5993197463015593, 0.5982244613464854]",86.22588399995584,86.24129499995615,86.25796309998259,86.25796909991186,86.27458620001562,86.35841450002044,False,3,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,101,0,101,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,102,0,102,0,86.39147209993098,,,,,,,,,,,,,,,,,,,,,,,,86.37582389998715,86.39147209993098,86.50948789995164,86.50958029995672,86.52580970001873,86.57532940001693,86.57534089998808,86.59129459992982,86.77642030001152,205.80809994135052,3,0.4853247191549747,"[0.49042047612970596, 0.4900554429627741, 0.47514982413789225, 0.4853247191549747, 0.4590302728404757, 0.4512880522672396, 0.42421256036347693, 0.4232978156477612, 0.3911791945502889]",86.77648140001111,86.79184550000355,86.80915849993471,86.8091671000002,86.82512649998534,86.91043819999322,False,2,0.4,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,102,0,102,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,103,0,103,0,86.94112480001058,,,,,,,,,,,,,,,,,,,,,,,,86.92666539992206,86.94112480001058,87.05873079993762,87.05884319997858,87.07430209999438,87.12620529998094,87.12621819996275,87.14180380001199,87.37605989992153,256.18439994286746,3,0.5936394345260231,"[0.4880867990116892, 0.538874325683367, 0.5729662943108782, 0.5936394345260231, 0.6703383659223444, 0.6784709274151759, 0.7150028030781839, 0.740633497053292, 0.7868906686336853]",87.37612409994472,87.39187299995683,87.40823109995108,87.40824289992452,87.4244347999338,87.5089928000234,True,2,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,103,0,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,104,0,104,0,87.54229769995436,,,,,,,,,,,,,,,,,,,,,,,,87.52599029999692,87.54229769995436,87.67525390000083,87.67538809997495,87.69109129998833,87.74123319995124,87.74125229998026,87.7579741999507,88.07620219991077,339.7995999548584,5,0.17842130566549141,"[0.5044212890110934, 0.43675896727101154, 0.3821805122049977, 0.321590673835244, 0.2574761244817317, 0.17842130566549141, 0.12782234132556808, 0.04999482290294245, 0.0060436944980715975]",88.07625479996204,88.09106779994909,88.10773759998847,88.10774309991393,88.12427769997157,88.20853569998872,False,3,0.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,104,0,104,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,105,0,105,0,88.24099849991035,,,,,,,,,,,,,,,,,,,,,,,,88.22504900000058,88.24099849991035,88.3766630999744,88.37694250000641,88.39208179991692,88.44145439995918,88.44148499995936,88.45771799993236,88.74285779998172,304.60529995616525,4,0.5503886789547192,"[0.49673519239429137, 0.5006485569985984, 0.518977475806476, 0.528231048279412, 0.5503886789547192, 0.5659631648499795, 0.564667148908102, 0.60464488951861, 0.5970620481209061]",88.74291239993181,88.75823379994836,88.77554850000888,88.77557579998393,88.79306089994498,88.893596699927,True,1,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,105,0,105,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,106,0,106,0,88.92537259997334,,,,,,,,,,,,,,,,,,,,,,,,88.91236610000487,88.92537259997334,89.05877040000632,89.05886390001979,89.07446929998696,89.12501099996734,89.12501969991717,89.14124719996471,89.67556929995771,555.7604999048635,7,0.938074996257359,"[0.4868629080528301, 0.5491559189627825, 0.6026108553814407, 0.691821128941055, 0.7499277441631965, 0.8167240101332001, 0.8915288410372302, 0.938074996257359, 1.0]",89.67563630000222,89.69228820002172,89.70919929991942,89.7092140999157,89.72601360001136,89.80949989997316,True,3,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,107,0,107,0,89.84098099998664,,,,,,,,,,,,,,,,,,,,,,,,89.82632130000275,89.84098099998664,89.97567099996377,89.9759391999105,89.9912130999146,90.04289739998057,90.04290809994563,90.0596311999252,90.19169579993468,155.11819999665022,2,0.5422396542515441,"[0.5162444076934705, 0.5149398066605491, 0.5422396542515441, 0.5423114085617714, 0.5496083460232386, 0.5569940213553807, 0.5730028570358239, 0.5935464904641506, 0.590500523547814]",90.1917469999753,90.208910599933,90.2256069999421,90.22561969992239,90.24296069995034,90.34309029998258,True,3,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,107,0,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,108,0,108,0,90.37475039996207,,,,,,,,,,,,,,,,,,,,,,,,90.36146469996311,90.37475039996207,90.49171500001103,90.49184489995241,90.50806509994436,90.55846069997642,90.55847819999326,90.57503539999016,90.95869989995845,405.9729998698458,5,0.5664579091868533,"[0.5110787443625501, 0.5180069261382018, 0.5258222732865594, 0.5406833634158373, 0.5577887047025041, 0.5664579091868533, 0.5751792777304562, 0.5982149727921755, 0.5893613543430187]",90.95875340001658,90.97451029997319,90.99317759997211,90.99319249996915,91.0081394999288,91.1105213999981,True,1,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,108,0,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,109,0,109,0,91.14108530001249,,,,,,,,,,,,,,,,,,,,,,,,91.12747129995842,91.14108530001249,91.27538409992121,91.27555399993435,91.29271790001076,91.34144079999533,91.34145189996343,91.35822489997372,91.94438359991182,606.8592999363318,8,0.3886717086082095,"[0.509880955949182, 0.4988524062721601, 0.4786390805297179, 0.46701572744928865, 0.4535762730857764, 0.44463724667385063, 0.4362795731947255, 0.39896437447426264, 0.3886717086082095]",91.94444449990988,91.95825419994071,91.97531259991229,91.97533199994359,91.99116390000563,92.07648839999456,True,1,0.4,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,109,0,109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,110,0,110,0,92.10872409993317,,,,,,,,,,,,,,,,,,,,,,,,92.09507709997706,92.10872409993317,92.24215399997775,92.24227539997082,92.25773959991056,92.30886989994906,92.30888009991031,92.3248574999161,92.74255480000284,439.30740002542734,7,0.23296634342135047,"[0.5132655432768173, 0.4569240734338423, 0.42214501186357895, 0.38462773249314586, 0.3552166184960987, 0.3141256166541111, 0.272941336970105, 0.23296634342135047, 0.20515131225033578]",92.74261209997348,92.7584838999901,92.77614550001454,92.77615569997579,92.79236429999582,92.89431359991431,False,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,110,0,110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,111,0,111,0,92.9241712000221,,,,,,,,,,,,,,,,,,,,,,,,92.91174060001504,92.9241712000221,93.04258279991336,93.04268199997023,93.05856859998312,93.10780649993103,93.10781359998509,93.12536499998532,93.34328749997076,239.48669992387295,4,0.2529992295758673,"[0.5099792695327685, 0.4513349994488284, 0.3794469373974721, 0.3088441976622401, 0.2529992295758673, 0.1822062010820892, 0.11674168962928465, 0.05728951758877697, 0.0]",93.343337600003,93.35862620000262,93.37465669994708,93.374668299919,93.39124639995862,93.49165999994148,True,1,0.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,111,0,111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,112,0,112,0,93.52440779993776,,,,,,,,,,,,,,,,,,,,,,,,93.50895899999887,93.52440779993776,93.65846669999883,93.65857470000628,93.67445089993998,93.72554899996612,93.72557679994497,93.74237350001931,94.0419340999797,322.5664999336004,5,0.314883535240292,"[0.4984483359054776, 0.45316878276941347, 0.41279209797916105, 0.39570130014338717, 0.37276730369376815, 0.314883535240292, 0.27695321165197473, 0.23260004878203133, 0.1951247988669093]",94.04198729991913,94.05832119996194,94.0755097999936,94.0755332999397,94.09172599995509,94.17541029991116,True,3,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,112,0,112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,113,0,113,0,94.20751400000881,,,,,,,,,,,,,,,,,,,,,,,,94.19238169991877,94.20751400000881,94.32480830000713,94.32488620001823,94.34191580000333,94.39113839995116,94.39114839991089,94.40856239991263,94.72598859993741,339.9222999578342,6,0.7180515210660425,"[0.5198704980623831, 0.5462665627929087, 0.5642006327693094, 0.6129089340103137, 0.6501317081389301, 0.6997076411760416, 0.7180515210660425, 0.7741850363941799, 0.8013084419891489]",94.72606869996525,94.7418738999404,94.75948429992422,94.75950759998523,94.77595549996477,94.85990059992764,True,2,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,113,0,113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,114,0,114,0,94.89128749992233,,,,,,,,,,,,,,,,,,,,,,,,94.87698539998382,94.89128749992233,95.00833380001131,95.00842989992816,95.02511239994783,95.0751164999092,95.07512499997392,95.09228699991945,95.67588330002036,606.2621999299154,7,0.951410261729569,"[0.5139156623925947, 0.560945773280127, 0.6052443460712236, 0.6561149262016229, 0.7426372254706005, 0.8375178806008001, 0.8996759649787641, 0.951410261729569, 0.9905043966390316]",95.6759408999933,95.69136569998227,95.7093955000164,95.7094065999845,95.72501419996843,95.80935120000504,True,2,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,114,0,114,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,115,0,115,0,95.84218319994397,,,,,,,,,,,,,,,,,,,,,,,,95.82669070002157,95.84218319994397,95.96076889999676,95.96089450002182,95.97532849991694,96.02456589997746,96.02457649994176,96.0421164999716,96.16015619994141,137.8421998815611,2,0.6172915297097787,"[0.46141053145111444, 0.5583598599142292, 0.6172915297097787, 0.6637416883590985, 0.7335792971786455, 0.7901630948725967, 0.8736118435472281, 0.9594869875712799, 0.9998291190008162]",96.16021479992196,96.17524879996199,96.19223859999329,96.19224899995606,96.20877779996954,96.2924059999641,True,2,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,115,0,115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,116,0,116,0,96.32418370002415,,,,,,,,,,,,,,,,,,,,,,,,96.30893469997682,96.32418370002415,96.44201399991289,96.44211389997508,96.45885179995093,96.50791799998842,96.50793109997176,96.52556089998689,96.97506229998544,472.09539997857064,5,0.7025907186412945,"[0.5016463717692403, 0.5398375485016257, 0.576666664937851, 0.6246996058500139, 0.657972220850429, 0.7025907186412945, 0.7151598429356242, 0.7760655341955808, 0.8073283475492475]",96.97511409991421,96.99124040000606,97.00777759996708,97.00779699999839,97.02434469992295,97.10831879999023,False,3,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,116,0,116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,117,0,117,0,97.14089099992998,,,,,,,,,,,,,,,,,,,,,,,,97.12574930000119,97.14089099992998,97.25815739994869,97.25823599996511,97.27446839993354,97.32594060001429,97.32595959992614,97.34206399996765,97.66024330002256,340.8149000024423,4,0.7442582150145127,"[0.5034397009957032, 0.5673402275132446, 0.6342350236674658, 0.6986793474071717, 0.7442582150145127, 0.8314445011881378, 0.8799577500861416, 0.9576810285290306, 1.0]",97.66029949998483,97.67505399999209,97.6917619999731,97.69177019991912,97.70826380001381,97.7915216999827,False,3,1.0,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,117,0,117,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,118,0,118,0,97.82394789997488,,,,,,,,,,,,,,,,,,,,,,,,97.80916960001923,97.82394789997488,97.94173219997901,97.94182479998562,97.95757720002439,98.00857449998148,98.00859649991617,98.02428779995535,98.44261479994748,439.49099991004914,5,0.5665868789600083,"[0.4949928332429129, 0.5170511043046634, 0.5160489822570516, 0.5349240224082972, 0.5613413657122335, 0.5665868789600083, 0.5713631513734746, 0.585895884850295, 0.6049495561194009]",98.44267020002007,98.45795559999533,98.47453489992768,98.47455169993918,98.49110719992314,98.59188590000849,True,1,0.6000000000000001,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,118,0,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,119,0,119,0,98.6241430999944,,,,,,,,,,,,,,,,,,,,,,,,98.6098067999119,98.6241430999944,98.75844589993358,98.75854349997826,98.77458009996917,98.82555369997863,98.82556819997262,98.84169379994273,99.09267319994979,272.76969992090017,3,0.387127572040866,"[0.4899457097280459, 0.47607352411250786, 0.43028601749040635, 0.387127572040866, 0.3459677210366013, 0.3113736304544881, 0.29652880661230774, 0.23780180453588284, 0.19882575786430623]",99.09273549995851,99.10780120000709,99.12547620001715,99.12548799999058,99.14243669994175,99.22505629993975,True,2,0.2,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,119,0,119,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,120,0,120,0,99.25743879994843,,,,,,,,,,,,,,,,,,,,,,,,99.24248409993015,99.25743879994843,99.3919264000142,99.39202459994704,99.40921089996118,99.45787769998424,99.4579183999449,99.47459579992574,99.5763203999959,122.5169999524951,1,0.5513425677222595,"[0.5100841356996243, 0.5513425677222595, 0.5612405736193764, 0.5994901936862784, 0.664525863422541, 0.692739683105113, 0.7132945244827329, 0.7449808015264906, 0.8217045295283243]",99.5763715999201,99.59115089999977,99.60802939999849,99.6080357999308,99.62586949998513,99.7092581000179,False,2,0.8,34,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
0,0,0,0,120,0,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928305,001,2025-06-01_13h22.36.141,BFTUS_task,2023.2.3,59.98724672597118,2025-06-01 13h22.39.367760 +0200,
